Prey / Predator,D,N,P1,P2,M1,M2
D,1.0970264440,1.1145465474,1.0814810048,1.1087023608,1.0907629727,1.0894649009
N,1.0601628450,1.1076636596,1.0767025946,1.0972873235,1.0875688805,1.0855267215
P1,1.0548171488,1.1553219170,1.1173172584,1.1377992621,1.1311796569,1.1164568501
P2,1.0788670487,1.1246379246,1.0699170652,1.1118371103,1.0891295576,1.0768475063
M1,1.0421523361,1.1382163296,1.0816684205,1.1168334800,1.1157461076,1.0767141848
M2,1.0922948075,1.1413843892,1.0931265906,1.1277297276,1.0939492994,1.1133876328
