Prey / Predator,D,N,P1,P2,M1,M2
D,0.8561745153,0.8565735089,0.8632703093,0.8602441718,0.8600898947,0.8688486809
N,0.8419686994,0.8289708157,0.8381466959,0.8319737264,0.8356623144,0.8347358668
P1,0.8616820979,0.8286336735,0.8409017869,0.8357796397,0.8361852261,0.8423816901
P2,0.8418079959,0.8283868661,0.8464436242,0.8323797923,0.8395767043,0.8438142696
M1,0.8616976189,0.8283375628,0.8472202826,0.8371412515,0.8362340548,0.8498066368
M2,0.8417451973,0.8287065846,0.8433800495,0.8321887612,0.8422831658,0.8370738531
