Prey / Predator,D,N,P1,P2,M1,M2
D,0.2987920859,0.4614262038,0.3645841896,0.3580119534,0.2536723186,0.4616570121
N,0.8864264196,0.9135885855,0.8907053607,0.9031627583,0.9032107571,0.8888946201
P1,0.9570368252,0.9119988019,0.9319300645,0.9535124403,0.9064938029,0.9524413599
P2,0.8759416490,0.9520256034,0.9125502913,0.9307566799,0.8577469413,0.9551854284
M1,0.9536511035,0.9217161342,0.9395679177,0.9446305754,0.9124701756,0.9283670279
M2,0.8979548325,0.9475718823,0.9060842255,0.9302262981,0.8666784681,0.9502571211
