prey,predator,prey_payoff,predator_payoff
D,D,0.8737987179,1.0413018687
D,P1,0.8226865797,1.0715897506
D,P2,0.8463483585,1.0620163729
D,N,0.5854400302,1.2031465650
D,M1,0.8339801263,1.0656042566
D,M2,0.8313478163,1.0700904030
N,N,0.8672161295,1.0383616286
N,D,0.8443303100,1.0440973561
N,P1,0.8490644360,1.0451054342
N,P2,0.8795366752,1.0306124056
N,M1,0.8674412344,1.0370691923
N,M2,0.8598279158,1.0393544999
P1,P1,0.8651920524,1.0478085694
P1,D,0.8584218290,1.0471739136
P1,N,0.8721025960,1.0476805669
P1,P2,0.7630998724,1.1023670529
P1,M1,0.8829767837,1.0392220845
P1,M2,0.7347961756,1.1166730255
P2,D,0.8534768518,1.0463299678
P2,N,0.7731766670,1.0931971644
P2,P2,0.8816145112,1.0331321643
P2,M1,0.8878745300,1.0301208649
P2,P1,0.8440380515,1.0510294550
P2,M2,0.8484257917,1.0487107611
M1,D,0.8534032631,1.0471931370
M1,N,0.7778583172,1.0932903639
M1,P1,0.8424978357,1.0548019403
M1,P2,0.7421643424,1.1103843297
M1,M1,0.8742383656,1.0400196233
M2,D,0.8585676110,1.0463111976
M1,M2,0.6959481276,1.1354685584
M2,N,0.8666967065,1.0477129676
M2,P1,0.8821762408,1.0360716507
M2,P2,0.8908794413,1.0320537861
M2,M2,0.8725040612,1.0409495412
M2,M1,0.8783747945,1.0392121202
