Prey / Predator,D,N,P1,P2,M1,M2
D,1.0458450662,1.1623363433,1.0569598902,1.0437633788,1.0493004158,1.0515702545
N,1.1239104603,1.0530423384,1.1085644814,1.0578808293,1.0688750697,1.1007955233
P1,1.0415246820,1.0706356505,1.0564598850,1.0695400903,1.0493656339,1.0572203189
P2,1.0788681167,1.0722345763,1.1141233614,1.0442183655,1.0685391653,1.0535428130
M1,1.0417860656,1.0721820761,1.0590651344,1.0515542630,1.0503628352,1.1574111403
M2,1.0790045700,1.0706604422,1.0729925518,1.0433772335,1.1630852392,1.0504369565
