Prey / Predator,D,N,P1,P2,M1,M2
D,1.1133552219,1.1416190564,1.1118865944,1.1368930425,1.1227556304,1.1229230570
N,1.0556998594,1.1030029002,1.0781148785,1.0841786319,1.0725770090,1.0868356072
P1,1.0904654388,1.1358193269,1.1117222982,1.1244279661,1.1080476624,1.1180219474
P2,1.0825154923,1.1175618810,1.0879883559,1.1058311174,1.0866390119,1.0920350588
M1,1.0772739775,1.1315165687,1.0967467471,1.1172322756,1.1093081334,1.0901002855
M2,1.0959077538,1.1220560960,1.0905364436,1.1057324686,1.0682642264,1.1082050984
