Prey / Predator,D,N,P1,P2,M1,M2
D,1.0389597221,1.1258381297,1.0603764373,1.0660151484,1.0549748626,1.0744168348
N,1.0188052481,1.0301499182,1.0539584792,1.0343064320,1.0419159160,1.0469125737
P1,1.0529897480,1.0401834549,1.0555510219,1.1112722436,1.0437655641,1.1394559734
P2,1.0440469306,1.0650382203,1.0472148424,1.0403534460,1.0362824502,1.0541812816
M1,1.0530401633,1.0650726355,1.0612237180,1.1326171222,1.0477122284,1.1868112253
M2,1.0440970858,1.0402852653,1.0418899951,1.0362404320,1.0489610854,1.0481992101
