Prey / Predator,D,N,P1,P2,M1,M2
D,0.8703984021,0.8417054191,0.8371905602,0.8713216878,0.7944894861,0.8934122946
N,0.9416564377,0.9609843480,0.9519570209,0.9461790061,0.9535502490,0.9415543980
P1,0.9387187246,0.9086542129,0.9354981501,0.9170500359,0.9252644825,0.9308576292
P2,0.9072478844,0.9385476213,0.9147689037,0.9318501763,0.9076487339,0.9398395835
M1,0.9460942084,0.9135300340,0.9338507354,0.9238577788,0.9248056762,0.9401508376
M2,0.9029941344,0.9347712827,0.9260105740,0.9319427008,0.9163121101,0.9418953287
