Prey / Predator,D,N,P1,P2,M1,M2
D,1.1061737008,1.1135671471,1.1417406273,1.1264068906,1.1519735439,1.1148939322
N,1.0863555876,1.1496712277,1.0895228442,1.1172581653,1.1078546812,1.0986475176
P1,1.0644033252,1.1727648302,1.1292917149,0.9900476826,1.1443182666,0.9527790529
P2,1.0900668293,1.1386344373,1.1373138620,1.1223077168,1.1414240101,1.1073363582
M1,1.0514462250,1.1530026350,1.1115808754,0.9524964463,1.1263004210,0.9075685535
M2,1.1033946832,1.1585733616,1.1465299368,1.1405156397,1.1493658142,1.1252659575
