Prey / Predator,D,N,P1,P2,M1,M2
D,1.0924465530,1.2870092232,1.1264011118,1.0886850466,1.1181294221,1.0973474662
N,1.1237848694,1.0778649206,1.1022101754,1.0868854237,1.0951894339,1.0950298662
P1,1.1177842334,1.1145263866,1.0938442518,1.1488216310,1.0895154673,1.2071698034
P2,1.0987914592,1.1842024082,1.2160188311,1.0790192960,1.1192453829,1.1017242072
M1,1.1178340082,1.1840992416,1.1081882985,1.1983450909,1.0863501192,1.2945491277
M2,1.0988043594,1.1143445581,1.1280027138,1.0821681698,1.1193375285,1.0865437275
