prey,predator,prey_payoff,predator_payoff
D,D,1.0909384923,0.8551892710
N,N,1.1451018350,0.8150430908
P1,P1,1.1241024551,0.8391183477
D,M2,1.0958985145,0.8602445271
N,M2,1.0961434733,0.8317612406
P1,N,1.1673086031,0.8278669410
D,P2,1.1098115724,0.8544860820
D,M1,1.1455651587,0.8362977093
N,M1,1.1031013113,0.8311692407
D,P1,1.1382817990,0.8392529870
N,P2,1.1128762801,0.8271265004
N,P1,1.0866220339,0.8357267219
P1,D,1.0311049101,0.8680888070
N,D,1.0598892281,0.8414477852
D,N,1.1115757477,0.8600948430
P1,P2,0.9348595527,0.9147606714
P1,M2,0.8949668544,0.9289771627
P2,P2,1.1171786441,0.8310353054
P1,M1,1.1387765886,0.8345288589
P2,D,1.0862695699,0.8398506431
M1,M1,1.1211805558,0.8348138477
M1,P2,0.8951369338,0.9250234310
P2,N,1.1332127264,0.8284560432
M1,P1,1.1062091918,0.8393933885
P2,M1,1.1411017779,0.8212990024
M1,D,1.0187277251,0.8681216069
P2,M2,1.1019577765,0.8357215360
M1,N,1.1477186731,0.8280994770
M2,D,1.0995610784,0.8398529568
P2,P1,1.1368475583,0.8222407990
M2,N,1.1529654008,0.8281088867
M1,M2,0.8489484179,0.9413538316
M2,M2,1.1200592183,0.8353641989
M2,P1,1.1463947048,0.8249739662
M2,P2,1.1349155347,0.8306941816
M2,M1,1.1490452748,0.8246418741
