Prey / Predator,D,N,P1,P2,M1,M2
D,1.1358622990,1.2740557762,1.1722639543,1.1421154249,1.1792428855,1.1298157103
N,1.1317716370,1.1861808051,1.1003398718,1.1313503371,1.1215874342,1.1099605935
P1,1.1459258435,1.2466246609,1.1446053223,1.0429771662,1.1605842046,1.0085881312
P2,1.1315218404,1.2239024686,1.1521395634,1.1371962666,1.1557066317,1.1223577950
M1,1.1322675936,1.2387349640,1.1268170175,1.0105708716,1.1414836979,0.9803033478
M2,1.1457641575,1.2318911577,1.1613102714,1.1564663294,1.1645483073,1.1402947059
