Prey / Predator,D,N,P1,P2,M1,M2
D,1.0396546728,1.1289847593,1.0621127126,1.0668671717,1.0567179804,1.0752351509
N,1.0379437294,1.0290034829,1.0524340037,1.0357110070,1.0429427467,1.0453982009
P1,1.0555511808,1.0383650596,1.0562431041,1.1232094224,1.0463316276,1.1481503214
P2,1.0356524979,1.0633449804,1.0475801618,1.0412023133,1.0340055667,1.0549892444
M1,1.0555578767,1.0634025519,1.0619817474,1.1413678859,1.0484982633,1.1864448875
M2,1.0356530826,1.0384676027,1.0401513043,1.0389188771,1.0408679625,1.0489593694
