prey,predator,prey_payoff,predator_payoff
D,D,0.8770103459,1.0396546728
D,P1,0.8411088704,1.0621127126
D,P2,0.8385020087,1.0668671717
D,N,0.7278368599,1.1289847593
D,M1,0.8511536661,1.0567179804
D,M2,0.8230775426,1.0752351509
N,N,0.8851423050,1.0290034829
N,D,0.8548015733,1.0379437294
N,P1,0.8365268384,1.0524340037
N,M1,0.8574779952,1.0429427467
N,P2,0.8708817066,1.0357110070
N,M2,0.8495286232,1.0453982009
P1,D,0.8422624949,1.0555511808
P1,P1,0.8487951089,1.0562431041
P1,N,0.8904770437,1.0383650596
P1,P2,0.7224807002,1.1232094224
P1,M1,0.8692411618,1.0463316276
P1,M2,0.6740622912,1.1481503214
P2,D,0.8715801217,1.0356524979
P2,N,0.8295389319,1.0633449804
P2,P2,0.8662357089,1.0412023133
P2,P1,0.8521475258,1.0475801618
P2,M1,0.8806051819,1.0340055667
P2,M2,0.8374152185,1.0549892444
M1,D,0.8373699196,1.0555578767
M1,N,0.8345957026,1.0634025519
M1,P1,0.8296877139,1.0619817474
M1,P2,0.6828705008,1.1413678859
M1,M1,0.8579533475,1.0484982633
M2,D,0.8767880135,1.0356530826
M1,M2,0.5975146643,1.1864448875
M2,N,0.8848323188,1.0384676027
M2,P1,0.8745033520,1.0401513043
M2,P2,0.8777380660,1.0389188771
M2,M2,0.8570475663,1.0489593694
M2,M1,0.8749897531,1.0408679625
