Prey / Predator,D,N,P1,P2,M1,M2
D,0.7714513145,0.6142558797,0.7265509803,0.7812131346,0.7419548350,0.7626363770
N,0.6287162262,0.7813522050,0.7194344456,0.7698483252,0.7540241183,0.7336077665
P1,0.7140701157,0.7241585353,0.7679356746,0.7238725374,0.7679535589,0.6741859424
P2,0.7314191714,0.7000588424,0.6511827935,0.7866167051,0.7488677223,0.7374731223
M1,0.7100637742,0.7043372619,0.7296399945,0.6859997634,0.7773432648,0.5359489361
M2,0.7356102406,0.7202351403,0.7391997375,0.7768749991,0.7004162533,0.7771758011
