Prey / Predator,D,N,P1,P2,M1,M2
D,1.0479664285,1.1662509406,1.0581326987,1.0525130868,1.0515956759,1.0603016095
N,1.1174649284,1.0577323180,1.1181326119,1.0681568284,1.0802730138,1.1096084023
P1,1.0425615525,1.0775276477,1.0622592043,1.0607345687,1.0517393296,1.0661544155
P2,1.0784452530,1.0781380765,1.1283581363,1.0488411426,1.0802985640,1.0623244386
M1,1.0427892319,1.0780706604,1.0677144522,1.0602375965,1.0551367995,1.1711175213
M2,1.0787856648,1.0775461258,1.0848478520,1.0431907448,1.1613731692,1.0561726346
