Prey / Predator,D,N,P1,P2,M1,M2
D,0.8657651445,0.6566867987,0.8512951956,0.8671597620,0.8633273306,0.8526962277
N,0.7097127988,0.8291222160,0.7097651871,0.8078940376,0.7857244623,0.7259395046
P1,0.8675830966,0.8144832398,0.8359951174,0.8444187703,0.8574972009,0.8311822859
P2,0.7916119489,0.7995018228,0.7009654496,0.8509265752,0.7907311373,0.8243045580
M1,0.8620243143,0.8046522817,0.8192739520,0.8375106537,0.8442465096,0.6334812930
M2,0.7956621354,0.8094408380,0.7868990886,0.8680292846,0.6473271844,0.8423048593
