Prey / Predator,D,N,P1,P2,M1,M2
D,1.1189177382,1.1580133910,1.1518733961,1.1424002367,1.1612033685,1.1306261327
N,1.0635078700,1.1337385617,1.0710162314,1.1075109730,1.0975311045,1.0801193000
P1,1.0999193207,1.1633207363,1.1273390243,1.0939603276,1.1442334807,1.0612254407
P2,1.0853975890,1.1346394707,1.1158252229,1.1207267960,1.1222557921,1.1040318490
M1,1.0868261797,1.1487678292,1.1080270666,1.0604550537,1.1242492992,1.0261929222
M2,1.0986902041,1.1491873962,1.1268888347,1.1411664471,1.1308789140,1.1237882662
