Prey / Predator,D,N,P1,P2,M1,M2
D,0.8463968975,0.8394631312,0.8357601046,0.8425222017,0.8319393820,0.8472027551
N,0.8405741734,0.8210787050,0.8412267608,0.8286241563,0.8325576472,0.8376043102
P1,0.8455736558,0.8298017583,0.8388470930,0.8542558392,0.8330380829,0.8661207308
P2,0.8395025703,0.8280998923,0.8302483435,0.8305738911,0.8283745671,0.8362015571
M1,0.8455421717,0.8279296285,0.8400217466,0.8615225371,0.8346114192,0.8736821159
M2,0.8395058721,0.8299688520,0.8321865883,0.8287946294,0.8310864918,0.8348310995
