Prey / Predator,D,N,P1,P2,M1,M2
D,0.8573176718,0.8819978660,0.8691287056,0.8818551657,0.8652372405,0.8924143404
N,0.8530603686,0.8303875588,0.8459124864,0.8361600472,0.8402771407,0.8419884800
P1,0.8663331564,0.8281437687,0.8407442017,0.8366855984,0.8353813339,0.8427376475
P2,0.8428882907,0.8282114222,0.8485902305,0.8322607343,0.8400864890,0.8440970962
M1,0.8663355684,0.8280056695,0.8475171498,0.8377429981,0.8360887071,0.8519254717
M2,0.8428694720,0.8282355142,0.8438917560,0.8314104037,0.8406929191,0.8369485550
