Prey / Predator,D,N,P1,P2,M1,M2
D,1.0991682722,1.1020431465,1.1420790779,1.1168173589,1.1503481036,1.1033370951
N,1.0744296123,1.1338909456,1.0810025492,1.1094019385,1.0999259535,1.0900570123
P1,1.0437284692,1.1569101747,1.1263095382,0.9858274081,1.1407123911,0.9536135902
P2,1.0843774215,1.1187424441,1.1204112001,1.1192951549,1.1273834751,1.1038143444
M1,1.0313694117,1.1327303952,1.1081934282,0.9541075037,1.1232893241,0.9214444593
M2,1.0976653461,1.1426127859,1.1322631645,1.1369646567,1.1368209280,1.1222627323
