Prey / Predator,D,N,P1,P2,M1,M2
D,1.1202010470,1.2739099195,1.1690021614,1.1287473837,1.1755222713,1.1163793659
N,1.1125714064,1.1764280875,1.1078064300,1.1337774403,1.1242237851,1.1172163144
P1,1.1342296427,1.2438807962,1.1440368398,1.0017300760,1.1595524663,0.9683678866
P2,1.1222501596,1.2233194920,1.1549534939,1.1365210974,1.1582449127,1.1217685742
M1,1.1205666618,1.2381428597,1.1263271759,0.9706646684,1.1409040965,0.9425802184
M2,1.1362741729,1.2291747135,1.1631149655,1.1553185976,1.1659747137,1.1396298771
