w1,w2,run_directory,remaining_pipeline_script,equilibrium_count,prey_consensus_leader,prey_consensus_probability_mean,prey_consensus_probability_min,prey_consensus_probability_max,prey_support_size_min,prey_support_size_max,prey_normalized_entropy_mean,predator_consensus_leader,predator_consensus_probability_mean,predator_consensus_probability_min,predator_consensus_probability_max,predator_support_size_min,predator_support_size_max,predator_normalized_entropy_mean,prey_expected_payoff_mean,prey_expected_payoff_min,prey_expected_payoff_max,predator_expected_payoff_mean,predator_expected_payoff_min,predator_expected_payoff_max
0.5,0.5,/home/tim/Documents/Spacial Modeling of Animal Displacment/script/reproduce_day_night/GameTheory/output/pop_int/T1_weight_sweep/weight_runs/w1_0p5__w2_0p5,/home/tim/Documents/Spacial Modeling of Animal Displacment/script/reproduce_day_night/GameTheory/output/pop_int/T1_weight_sweep/weight_runs/w1_0p5__w2_0p5/run_remaining_pipeline.sh,1,M2,0.7760547393,0.7760547393,0.7760547393,2,2,0.2968345887,D,0.8336520848,0.8336520848,0.8336520848,2,2,0.2511764777,1.1038051427,1.1038051427,1.1038051427,0.8417464874,0.8417464874,0.8417464874
0.5,0.6,/home/tim/Documents/Spacial Modeling of Animal Displacment/script/reproduce_day_night/GameTheory/output/pop_int/T1_weight_sweep/weight_runs/w1_0p5__w2_0p6,/home/tim/Documents/Spacial Modeling of Animal Displacment/script/reproduce_day_night/GameTheory/output/pop_int/T1_weight_sweep/weight_runs/w1_0p5__w2_0p6/run_remaining_pipeline.sh,1,D,0.6818576237,0.6818576237,0.6818576237,2,2,0.3490765957,M2,0.5366245126,0.5366245126,0.5366245126,2,2,0.3853542166,1.1125813845,1.1125813845,1.1125813845,0.8465260663,0.8465260663,0.8465260663
0.5,0.7,/home/tim/Documents/Spacial Modeling of Animal Displacment/script/reproduce_day_night/GameTheory/output/pop_int/T1_weight_sweep/weight_runs/w1_0p5__w2_0p7,/home/tim/Documents/Spacial Modeling of Animal Displacment/script/reproduce_day_night/GameTheory/output/pop_int/T1_weight_sweep/weight_runs/w1_0p5__w2_0p7/run_remaining_pipeline.sh,1,D,0.8802936992,0.8802936992,0.8802936992,2,2,0.2044579162,M2,0.9100111410,0.9100111410,0.9100111410,2,2,0.1688351876,1.1235825425,1.1235825425,1.1235825425,0.8474221207,0.8474221207,0.8474221207
0.5,0.8,/home/tim/Documents/Spacial Modeling of Animal Displacment/script/reproduce_day_night/GameTheory/output/pop_int/T1_weight_sweep/weight_runs/w1_0p5__w2_0p8,/home/tim/Documents/Spacial Modeling of Animal Displacment/script/reproduce_day_night/GameTheory/output/pop_int/T1_weight_sweep/weight_runs/w1_0p5__w2_0p8/run_remaining_pipeline.sh,1,D,1.0000000000,1.0000000000,1.0000000000,1,1,0.0000000000,M2,1.0000000000,1.0000000000,1.0000000000,1,1,0.0000000000,1.1294396805,1.1294396805,1.1294396805,0.8481465366,0.8481465366,0.8481465366
0.5,0.9,/home/tim/Documents/Spacial Modeling of Animal Displacment/script/reproduce_day_night/GameTheory/output/pop_int/T1_weight_sweep/weight_runs/w1_0p5__w2_0p9,/home/tim/Documents/Spacial Modeling of Animal Displacment/script/reproduce_day_night/GameTheory/output/pop_int/T1_weight_sweep/weight_runs/w1_0p5__w2_0p9/run_remaining_pipeline.sh,1,M2,0.8177401462,0.8177401462,0.8177401462,2,2,0.2649925812,M2,0.8499385217,0.8499385217,0.8499385217,2,2,0.2359779426,1.1315131885,1.1315131885,1.1315131885,0.8349414738,0.8349414738,0.8349414738
0.5,1,/home/tim/Documents/Spacial Modeling of Animal Displacment/script/reproduce_day_night/GameTheory/output/pop_int/T1_weight_sweep/weight_runs/w1_0p5__w2_1,/home/tim/Documents/Spacial Modeling of Animal Displacment/script/reproduce_day_night/GameTheory/output/pop_int/T1_weight_sweep/weight_runs/w1_0p5__w2_1/run_remaining_pipeline.sh,1,M2,1.0000000000,1.0000000000,1.0000000000,1,1,0.0000000000,M2,1.0000000000,1.0000000000,1.0000000000,1,1,0.0000000000,1.1399745612,1.1399745612,1.1399745612,0.8296373945,0.8296373945,0.8296373945
0.6,0,/home/tim/Documents/Spacial Modeling of Animal Displacment/script/reproduce_day_night/GameTheory/output/pop_int/T1_weight_sweep/weight_runs/w1_0p6__w2_0,/home/tim/Documents/Spacial Modeling of Animal Displacment/script/reproduce_day_night/GameTheory/output/pop_int/T1_weight_sweep/weight_runs/w1_0p6__w2_0/run_remaining_pipeline.sh,1,P1,0.6794018659,0.6794018659,0.6794018659,2,2,0.3501136750,P1,0.5187888394,0.5187888394,0.5187888394,2,2,0.3864586655,1.0963673387,1.0963673387,1.0963673387,0.8490501569,0.8490501569,0.8490501569
0.6,0.1,/home/tim/Documents/Spacial Modeling of Animal Displacment/script/reproduce_day_night/GameTheory/output/pop_int/T1_weight_sweep/weight_runs/w1_0p6__w2_0p1,/home/tim/Documents/Spacial Modeling of Animal Displacment/script/reproduce_day_night/GameTheory/output/pop_int/T1_weight_sweep/weight_runs/w1_0p6__w2_0p1/run_remaining_pipeline.sh,1,M2,0.9043796322,0.9043796322,0.9043796322,2,2,0.1760012808,P1,0.6077294590,0.6077294590,0.6077294590,2,2,0.3737962107,1.0928003066,1.0928003066,1.0928003066,0.8429348305,0.8429348305,0.8429348305
0.6,0.2,/home/tim/Documents/Spacial Modeling of Animal Displacment/script/reproduce_day_night/GameTheory/output/pop_int/T1_weight_sweep/weight_runs/w1_0p6__w2_0p2,/home/tim/Documents/Spacial Modeling of Animal Displacment/script/reproduce_day_night/GameTheory/output/pop_int/T1_weight_sweep/weight_runs/w1_0p6__w2_0p2/run_remaining_pipeline.sh,1,M2,0.7518067086,0.7518067086,0.7518067086,2,2,0.3127325757,D,0.8976006733,0.8976006733,0.8976006733,2,2,0.1843568187,1.0953280596,1.0953280596,1.0953280596,0.8439881385,0.8439881385,0.8439881385
0.6,0.3,/home/tim/Documents/Spacial Modeling of Animal Displacment/script/reproduce_day_night/GameTheory/output/pop_int/T1_weight_sweep/weight_runs/w1_0p6__w2_0p3,/home/tim/Documents/Spacial Modeling of Animal Displacment/script/reproduce_day_night/GameTheory/output/pop_int/T1_weight_sweep/weight_runs/w1_0p6__w2_0p3/run_remaining_pipeline.sh,1,M2,0.7919432233,0.7919432233,0.7919432233,2,2,0.2854013872,D,0.8864727660,0.8864727660,0.8864727660,2,2,0.1974745609,1.0971659449,1.0971659449,1.0971659449,0.8427537387,0.8427537387,0.8427537387
