Prey / Predator,D,N,P1,P2,M1,M2
D,1.0386470106,1.1225982391,1.0588043257,1.0654060979,1.0533903720,1.0738349112
N,1.0169789233,1.0332739361,1.0572870719,1.0348001819,1.0430786421,1.0501528930
P1,1.0488624622,1.0427803497,1.0560357782,1.0981795409,1.0419512954,1.1303826320
P2,1.0478411439,1.0660908629,1.0476761879,1.0407000621,1.0404833813,1.0545959529
M1,1.0489727908,1.0661099541,1.0616810844,1.1233434995,1.0481324013,1.1842910935
M2,1.0478058942,1.0428737368,1.0455934288,1.0342373180,1.0613897143,1.0486046677
