prey,predator,prey_payoff,predator_payoff
D,D,0.8800431333,1.0386470106
D,P1,0.8479943770,1.0588043257
D,P2,0.8421537958,1.0654060979
D,N,0.7398819683,1.1225982391
D,M1,0.8580509642,1.0533903720
N,N,0.8782769528,1.0332739361
D,M2,0.8266111422,1.0738349112
N,D,0.8914737145,1.0169789233
N,P1,0.8274834543,1.0572870719
N,M1,0.8576021468,1.0430786421
N,P2,0.8728721846,1.0348001819
N,M2,0.8406751077,1.0501528930
P1,D,0.8567007154,1.0488624622
P1,P1,0.8494500795,1.0560357782
P1,N,0.8821873849,1.0427803497
P1,P2,0.7702694654,1.0981795409
P1,M1,0.8775695081,1.0419512954
P1,M2,0.7086007171,1.1303826320
P2,D,0.8506003848,1.0478411439
P2,N,0.8242343343,1.0660908629
P2,P2,0.8673710113,1.0407000621
P2,M1,0.8680008005,1.0404833813
P2,P1,0.8515923444,1.0476761879
P2,M2,0.8389076331,1.0545959529
M1,D,0.8515396719,1.0489727908
M1,N,0.8293319499,1.0661099541
M1,P1,0.8310035319,1.0616810844
M1,P2,0.7176194177,1.1233434995
M1,M1,0.8588465797,1.0481324013
M2,D,0.8557087951,1.0478058942
M1,M2,0.6029433527,1.1842910935
M2,N,0.8766107157,1.0428737368
M2,P1,0.8636677929,1.0455934288
M2,P2,0.8865274787,1.0342373180
M2,M2,0.8579645378,1.0486046677
M2,M1,0.8368813729,1.0613897143
