Prey / Predator,D,N,P1,P2,M1,M2
D,0.8800431333,0.7398819683,0.8479943770,0.8421537958,0.8580509642,0.8266111422
N,0.8914737145,0.8782769528,0.8274834543,0.8728721846,0.8576021468,0.8406751077
P1,0.8567007154,0.8821873849,0.8494500795,0.7702694654,0.8775695081,0.7086007171
P2,0.8506003848,0.8242343343,0.8515923444,0.8673710113,0.8680008005,0.8389076331
M1,0.8515396719,0.8293319499,0.8310035319,0.7176194177,0.8588465797,0.6029433527
M2,0.8557087951,0.8766107157,0.8636677929,0.8865274787,0.8368813729,0.8579645378
