prey,predator,prey_payoff,predator_payoff
D,D,0.8798021207,1.0401870176
D,P1,0.8592088583,1.0531201918
D,P2,0.9010858430,1.0335678133
D,N,0.7746507280,1.1050138858
D,M1,0.8713454731,1.0466611851
N,N,0.9123630896,1.0134791799
D,M2,0.8891907084,1.0398601902
N,D,0.6771216697,1.1384166767
N,P1,0.8556872687,1.0422887515
N,P2,0.9021558806,1.0183386072
N,M1,0.8916557633,1.0240064349
N,M2,0.8670868686,1.0360610746
P1,D,0.8831606974,1.0345844391
P1,P1,0.8995514090,1.0282804796
P1,N,0.9387381627,1.0110446940
P1,P2,0.9174537532,1.0212505858
P1,M1,0.9116009246,1.0228617700
P1,M2,0.8925663937,1.0339222958
P2,D,0.8591068405,1.0434497131
P2,N,0.9084063243,1.0193538955
P2,P2,0.9087343716,1.0175260219
P2,M1,0.8924655430,1.0266285055
P2,P1,0.8320405689,1.0586180322
P2,M2,0.8797576502,1.0315654534
M1,D,0.8777263190,1.0346968141
M1,N,0.9148108008,1.0189311387
M1,P1,0.8780179680,1.0353415696
M1,P2,0.8991540678,1.0274774274
M1,M1,0.9050035835,1.0224296654
M2,D,0.8640813857,1.0435315015
M1,M2,0.8662780953,1.0432853696
M2,N,0.9325209325,1.0113173611
M2,P1,0.8900930471,1.0306400076
M2,P2,0.9171850765,1.0168918796
M2,M2,0.9031077935,1.0234641136
M2,M1,0.7558476511,1.1051571499
