Prey / Predator,D,N,P1,P2,M1,M2
D,1.0383338299,1.0793546473,1.0567402485,1.0692689948,1.0514277469,1.0778392080
N,1.0218060278,1.0193771427,1.0557879537,1.0346934153,1.0423634223,1.0484425227
P1,1.0578956698,1.0322411772,1.0584618373,1.1171243100,1.0463226433,1.1437240976
P2,1.0371461080,1.0416348744,1.0399918422,1.0432333596,1.0353350795,1.0554336378
M1,1.0579403133,1.0414460805,1.0626918703,1.1364733950,1.0506721917,1.1809037001
M2,1.0371927604,1.0322870208,1.0408154847,1.0387544393,1.0466215858,1.0510306487
