prey,predator,prey_payoff,predator_payoff
D,D,0.8801503320,1.0383338299
D,P1,0.8523328509,1.0567402485
D,P2,0.8352557554,1.0692689948
D,N,0.8245486866,1.0793546473
D,M1,0.8621368722,1.0514277469
D,M2,0.8195334619,1.0778392080
N,N,0.9040244854,1.0193771427
N,D,0.8822021979,1.0218060278
N,P1,0.8305514990,1.0557879537
N,P2,0.8731487823,1.0346934153
N,M1,0.8589715858,1.0423634223
N,M2,0.8441029144,1.0484425227
P1,D,0.8389499166,1.0578956698
P1,P1,0.8446656070,1.0584618373
P1,N,0.9035947380,1.0322411772
P1,P2,0.7338565023,1.1171243100
P1,M1,0.8692759867,1.0463226433
P1,M2,0.6819897351,1.1437240976
P2,D,0.8686141709,1.0371461080
P2,N,0.8721101972,1.0416348744
P2,P2,0.8625377656,1.0432333596
P2,P1,0.8669823638,1.0399918422
P2,M1,0.8778847443,1.0353350795
P2,M2,0.8374699665,1.0554336378
M1,D,0.8340213056,1.0579403133
M1,N,0.8778915781,1.0414460805
M1,P1,0.8291878216,1.0626918703
M1,P2,0.6915849065,1.1364733950
M1,M1,0.8539357327,1.0506721917
M2,D,0.8737277467,1.0371927604
M1,M2,0.6070498260,1.1809037001
M2,N,0.8979429491,1.0322870208
M2,P1,0.8729803269,1.0408154847
M2,P2,0.8780714270,1.0387544393
M2,M2,0.8532487332,1.0510306487
M2,M1,0.8641661514,1.0466215858
