Prey / Predator,D,N,P1,P2,M1,M2
D,0.7669785074,0.3572395921,0.8600491692,0.9176892027,0.8422191241,0.9217310466
N,0.6001103525,0.9751978773,0.9709670286,0.9705919854,0.9685779527,0.9738537713
P1,0.7856780147,0.7229355189,0.9696248726,0.9348083782,0.9654430934,0.9589368906
P2,0.8792223542,0.7321360929,0.9599242945,0.9656262203,0.9500133477,0.9696150540
M1,0.7911119142,0.6734379005,0.9679258353,0.9453568448,0.9646576817,0.9574849126
M2,0.8803787263,0.7818603611,0.9641340248,0.9653969753,0.9534016358,0.9704715491
