Prey / Predator,D,N,P1,P2,M1,M2
D,1.0910687374,1.1430529129,1.1322461638,1.1152139639,1.1424218768,1.1040778875
N,1.0524918673,1.1487809508,1.0953932247,1.1180069639,1.1080763114,1.1050714215
P1,1.0207778836,1.1852854209,1.1259428460,0.9384987898,1.1408176359,0.8975957388
P2,1.0955732741,1.1482948762,1.1487161965,1.1188014011,1.1508687467,1.1034105796
M1,1.0086361343,1.1625746265,1.1077708455,0.8973523783,1.1229953788,0.8463106716
M2,1.1089855342,1.1711213991,1.1561517381,1.1367287743,1.1575100001,1.1217139447
