prey,predator,prey_payoff,predator_payoff
D,D,1.1262644478,0.8468511571
N,N,1.1728913867,0.8054760217
P1,P1,1.1285944678,0.8395620830
N,M2,1.0738025711,0.8418459250
P1,N,1.2148357999,0.8090959961
D,P2,1.1515861831,0.8405621322
D,P1,1.1566023853,0.8348840138
D,M2,1.1394002963,0.8455536922
D,M1,1.1657295023,0.8311682484
P1,D,1.1064150951,0.8480433360
N,P2,1.1077302720,0.8295966243
N,M1,1.0961008091,0.8343838456
N,P1,1.0632161669,0.8462509044
N,D,1.0521897432,0.8492069075
D,N,1.2283257274,0.8112795220
P1,P2,1.1283137737,0.8424219569
P1,M2,1.0962970254,0.8548196955
P1,M1,1.1477871097,0.8325259658
P2,P2,1.1219382299,0.8312171228
P2,D,1.0825594876,0.8435262473
M1,M1,1.1254290911,0.8353186665
P2,N,1.1871616962,0.8069437059
M1,N,1.2015909445,0.8069404628
P2,M2,1.1039066380,0.8377306613
M1,D,1.0933353036,0.8480147132
M1,P2,1.0951393927,0.8500193168
P2,M1,1.1155650657,0.8321151776
M1,P1,1.1079021861,0.8415907567
M2,D,1.0953506545,0.8437063388
P2,P1,1.1046763023,0.8358194958
M2,N,1.2004421475,0.8090932541
M1,M2,1.0666388715,0.8607400928
M2,M2,1.1250847307,0.8354688197
M2,P1,1.1204119595,0.8357157136
M2,P2,1.1449054419,0.8281268115
M2,M1,1.1308510574,0.8320735342
