Prey / Predator,D,N,P1,P2,M1,M2
D,0.7739124653,0.4962094681,0.6916939326,0.7566940850,0.7078894268,0.7399879295
N,0.6880052969,0.8032728561,0.7310862605,0.7771396259,0.7621467937,0.7451384882
P1,0.7028853321,0.8065806335,0.7639270494,0.6940335138,0.7791655037,0.6189381803
P2,0.7458912531,0.6448075487,0.6224496892,0.7830623147,0.7606553263,0.7371230804
M1,0.6987562232,0.6482411590,0.7288907048,0.6311546536,0.7739471717,0.4214061667
M2,0.7502658254,0.8019406511,0.7517153837,0.7884328064,0.7389533114,0.7730237226
