Prey / Predator,D,N,P1,P2,M1,M2
D,1.0422663306,1.1166746413,1.0536280096,1.0372589222,1.0445828276,1.0420127513
N,1.0457353208,1.0148889824,1.0283131285,1.0336690356,1.0450172909,1.0242515872
P1,1.0194049278,0.9676876382,1.0004220906,0.9995927825,0.9938898918,1.0086711941
P2,1.0322745240,0.9991180777,1.0355433714,0.9910184912,1.0026650092,1.0104524676
M1,1.0194394159,0.9986995065,1.0131047342,1.0040133525,0.9945177182,1.0274821765
M2,1.0322630427,0.9678211998,1.0062907252,0.9890575351,1.0179939650,0.9972023019
