Prey / Predator,D,N,P1,P2,M1,M2
D,1.1102219475,1.1123008254,1.1431001651,1.1300858718,1.1533769940,1.1167249240
N,1.0675437467,1.1180095936,1.0744966104,1.1039633982,1.0940401253,1.0835360724
P1,1.0675794562,1.1463049131,1.1264823778,1.0794528439,1.1406909909,1.0520606814
P2,1.0846683696,1.1148362606,1.1053572152,1.1194664808,1.1128211282,1.1031107818
M1,1.0549682420,1.1287568714,1.1076238221,1.0519515294,1.1234390427,1.0258374719
M2,1.0980376101,1.1323753995,1.1172600293,1.1370718507,1.1194716606,1.1224500020
