Prey / Predator,D,N,P1,P2,M1,M2
D,1.1144023572,1.1368631759,1.1424359725,1.1366194391,1.1525361036,1.1238962977
N,1.0634919938,1.1153654472,1.0683856206,1.0996332999,1.0889624912,1.0779414510
P1,1.0791575860,1.1467485313,1.1243038041,1.1012050104,1.1388209963,1.0720586566
P2,1.0832567881,1.1179589181,1.1009697050,1.1174679962,1.1074199305,1.1007205767
M1,1.0665178571,1.1318914712,1.1050866605,1.0714964306,1.1212417048,1.0421728379
M2,1.0966387278,1.1328102859,1.1117606739,1.1354401735,1.1121921981,1.1204664052
