Prey / Predator,D,N,P1,P2,M1,M2
D,0.8476692064,0.8457217990,0.8384049001,0.8438329822,0.8342268349,0.8488739755
N,0.8400920344,0.8272938027,0.8412569177,0.8309623528,0.8350823590,0.8375073825
P1,0.8530359811,0.8345239614,0.8390940137,0.8503713027,0.8343073909,0.8607209596
P2,0.8399290773,0.8329327498,0.8352715465,0.8310304544,0.8332521702,0.8364607748
M1,0.8529238883,0.8327648833,0.8400806434,0.8560196312,0.8349002642,0.8660055745
M2,0.8398956866,0.8346928970,0.8371027212,0.8302912702,0.8369188291,0.8352619987
