prey,predator,prey_payoff,predator_payoff
D,D,0.8793001681,1.0403565028
D,P1,0.8616185596,1.0517458953
D,P2,0.8975856222,1.0353945700
D,N,0.7396375843,1.1233524161
D,M1,0.8716946004,1.0465197070
D,M2,0.8846822659,1.0422981027
N,N,0.8916797475,1.0246713029
N,D,0.6789442765,1.1373236294
N,P1,0.8402198104,1.0503157066
N,P2,0.8841826908,1.0282041403
N,M1,0.8723228983,1.0346230399
N,M2,0.8514239746,1.0442587383
P1,P1,0.8881303105,1.0345175216
P1,D,0.8811090048,1.0356066836
P1,N,0.9101228067,1.0266006187
P1,P2,0.9061672061,1.0272567787
P1,M1,0.9031863362,1.0274762188
P1,M2,0.8781144985,1.0417031922
P2,D,0.8586505121,1.0436118676
P2,N,0.8780872161,1.0358647847
P2,P2,0.8982835878,1.0233049890
P2,M1,0.8893115682,1.0281015227
P2,P1,0.8249745660,1.0622581274
P2,M2,0.8701030922,1.0369801252
M1,D,0.8756565176,1.0357369108
M1,N,0.8833379195,1.0359835555
M1,P1,0.8666241282,1.0417339211
M1,P2,0.8856666220,1.0347630877
M1,M1,0.8933066256,1.0288908539
M2,D,0.8637227542,1.0436392752
M1,M2,0.8165407226,1.0712864245
M2,N,0.9045611428,1.0266000538
M2,P1,0.8816735976,1.0352102017
M2,P2,0.9090423273,1.0213972267
M2,M2,0.8930244797,1.0289638323
M2,M1,0.7200316162,1.1251867087
