Prey / Predator,D,N,P1,P2,M1,M2
D,0.8789289781,0.6569479581,0.8627768952,0.8889175588,0.8738222726,0.8757735142
N,0.7285150312,0.8786193611,0.8355264424,0.8851091108,0.8675398602,0.8474669681
P1,0.8846575833,0.8868532252,0.8803286200,0.8730079147,0.8996262902,0.8660434743
P2,0.8663249143,0.8324958389,0.8193221316,0.8915195049,0.8741556101,0.8650246316
M1,0.8791408693,0.8376293657,0.8602046449,0.8733291099,0.8860802133,0.7371695184
M2,0.8716164424,0.8813619478,0.8715282949,0.9053356353,0.7526648604,0.8855695379
