Prey / Predator,D,N,P1,P2,M1,M2
D,0.8455824645,0.8421782510,0.8342623443,0.8431905724,0.8305170806,0.8481465366
N,0.8298334785,0.8125566947,0.8370171678,0.8254174378,0.8292932440,0.8332656108
P1,0.8493305513,0.8222546890,0.8372906425,0.8637921888,0.8318925354,0.8757756115
P2,0.8373376921,0.8219109423,0.8241452134,0.8290069917,0.8229211487,0.8341336516
M1,0.8493310311,0.8218253885,0.8379448937,0.8712436545,0.8329576859,0.8837053572
M2,0.8373327430,0.8223096036,0.8267869366,0.8277937458,0.8261781485,0.8333535241
