Prey / Predator,D,N,P1,P2,M1,M2
D,1.0402669873,1.1123446067,1.0534024618,1.0346002759,1.0463183526,1.0406811538
N,1.1148174989,1.0118318823,1.0383311126,1.0204000230,1.0283825556,1.0325315071
P1,1.0318390583,1.0044666277,1.0242732370,1.0188710702,1.0164747200,1.0311348849
P2,1.0383205750,1.0170776561,1.0570690990,1.0134468772,1.0208722896,1.0290694630
M1,1.0319522363,1.0167353926,1.0329766666,1.0247892762,1.0183263901,1.0456462485
M2,1.0383182435,1.0047414192,1.0253166460,1.0106497963,1.0829703430,1.0194756616
