Prey / Predator,D,N,P1,P2,M1,M2
D,1.1603426129,1.0587112725,1.0552904150,1.0764088009,1.0664308829,1.0526600516
N,1.0498903501,1.1037957603,1.0686472384,1.0925423899,1.0827642391,1.0776009749
P1,1.0718144214,1.1535317909,1.1189817210,1.1432355227,1.1346868361,1.1232972219
P2,1.0788903466,1.1188102117,1.0526405171,1.1134666510,1.0817621369,1.0681849178
M1,1.0589637373,1.1332097103,1.0732510203,1.1234113720,1.1176179404,1.0696956346
M2,1.0922618819,1.1396686678,1.0853642753,1.1310297335,1.0911028343,1.1147673900
