Prey / Predator,D,N,P1,P2,M1,M2
D,0.8459727096,0.8194848261,0.8352706212,0.8505947097,0.8313374470,0.8557722673
N,0.8276615315,0.8078436578,0.8306293393,0.8219367025,0.8259116480,0.8266943517
P1,0.8528463272,0.8095691786,0.8355016624,0.8886018233,0.8303835264,0.9004479324
P2,0.8353288676,0.8088180431,0.8176748533,0.8273152916,0.8172668411,0.8322971189
M1,0.8531025146,0.8088140051,0.8360023039,0.8954351195,0.8310959576,0.9055247061
M2,0.8352922742,0.8095697212,0.8211920176,0.8265349077,0.8210722136,0.8317292658
