Prey / Predator,D,N,P1,P2,M1,M2
D,1.0437470364,1.0715455338,1.0539547774,1.0688669594,1.0486748764,1.0775742884
N,1.1040182422,1.0431005595,1.0911312347,1.0645217463,1.0768596904,1.0842068915
P1,1.0399295342,1.0532634495,1.0658550681,1.0778214746,1.0455995567,1.1106494630
P2,1.0493899306,1.0566695920,1.0661336459,1.0508320515,1.0763261207,1.0671222353
M1,1.0403148724,1.0564858694,1.0744684089,1.1043952810,1.0585376164,1.1560852602
M2,1.0488073573,1.0533542303,1.0798121576,1.0374556177,1.1101923326,1.0581276128
