Prey / Predator,D,N,P1,P2,M1,M2
D,0.8787855138,0.6746128588,0.8617613869,0.8914630827,0.8729660737,0.8782115433
N,0.6818374256,0.8735130775,0.8213149157,0.8728817411,0.8551387398,0.8328203400
P1,0.8791875153,0.8779050019,0.8747912675,0.8642003884,0.8925787182,0.8643335863
P2,0.8590061487,0.8344736484,0.8143170647,0.8858125913,0.8641819842,0.8594580442
M1,0.8736973602,0.8396417735,0.8547068401,0.8718709690,0.8802899155,0.7471078850
M2,0.8642008638,0.8724711010,0.8617998215,0.8983660228,0.7166242713,0.8801406632
