prey,predator,prey_payoff,predator_payoff
D,D,0.8787855138,1.0405415807
D,P2,0.8914630827,1.0387011675
D,P1,0.8617613869,1.0518799881
D,N,0.6746128588,1.1573656405
D,M1,0.8729660737,1.0459717117
N,N,0.8735130775,1.0343717729
D,M2,0.8782115433,1.0458190867
N,D,0.6818374256,1.1357055016
N,P1,0.8213149157,1.0601857737
N,P2,0.8728817411,1.0341729260
N,M1,0.8551387398,1.0439449477
N,M2,0.8328203400,1.0540226394
P1,P1,0.8747912675,1.0417490168
P1,D,0.8791875153,1.0365662509
P1,N,0.8779050019,1.0439332671
P1,P2,0.8642003884,1.0510298153
P1,M1,0.8925787182,1.0333262909
P1,M2,0.8643335863,1.0489643081
P2,D,0.8590061487,1.0432928570
P2,N,0.8344736484,1.0595174977
P2,P2,0.8858125913,1.0301703992
P2,P1,0.8143170647,1.0677365726
P2,M1,0.8641819842,1.0419433810
P2,M2,0.8594580442,1.0428645885
M1,D,0.8736973602,1.0367249127
M1,N,0.8396417735,1.0595361079
M1,P1,0.8547068401,1.0483015018
M1,P2,0.8718709690,1.0421070501
M1,M1,0.8802899155,1.0360095297
M2,D,0.8642008638,1.0432557505
M1,M2,0.7471078850,1.1100153785
M2,N,0.8724711010,1.0439661525
M2,P1,0.8617998215,1.0459086700
M2,P2,0.8983660228,1.0273444019
M2,M2,0.8801406632,1.0359946684
M2,M1,0.7166242713,1.1264775366
