Prey / Predator,D,N,P1,P2,M1,M2
D,0.8370706399,0.7925414728,0.8337402346,0.8386348394,0.8297756305,0.8436388777
N,0.8369120751,0.7919147589,0.8468562471,0.8292430144,0.8343970406,0.8418785208
P1,0.8353371203,0.7929741487,0.8382474362,0.8426382611,0.8310416609,0.8550820318
P2,0.8362764889,0.7913282936,0.8363414086,0.8295758391,0.8321404078,0.8359864746
M1,0.8352486966,0.7912988311,0.8402173108,0.8498004705,0.8339228507,0.8607827044
M2,0.8364859004,0.7929819120,0.8359212211,0.8265173642,0.8314923872,0.8339127896
