Prey / Predator,D,N,P1,P2,M1,M2
D,1.0415892936,1.1800495230,1.0681356490,1.0654217187,1.0628241017,1.0737522737
N,1.0587598697,1.0344508382,1.0558639608,1.0423249041,1.0495187299,1.0485816958
P1,1.0541240259,1.0432571359,1.0542362897,1.1250260475,1.0463600787,1.1448077968
P2,1.0363327326,1.0831088921,1.0525643817,1.0394567541,1.0323156721,1.0545796253
M1,1.0541231870,1.0832610167,1.0612250509,1.1379567721,1.0465788188,1.1502524490
M2,1.0363348254,1.0432894487,1.0387831242,1.0391264496,1.0364116129,1.0471371754
