Prey / Predator,D,N,P1,P2,M1,M2
D,0.8726288983,0.6298264287,0.8287547174,0.8400066116,0.8387907362,0.8246098898
N,0.8190679815,0.8740816406,0.8301533076,0.8585088563,0.8451708573,0.8436142420
P1,0.8436437082,0.8804871439,0.8525132178,0.7193131526,0.8691090475,0.6811049810
P2,0.8708469092,0.7921569048,0.8418603654,0.8694036945,0.8838771078,0.8372596795
M1,0.8387424983,0.7968202045,0.8302098350,0.6899107540,0.8614797941,0.6677260855
M2,0.8760370580,0.8750350481,0.8772142369,0.8772704621,0.8833353031,0.8603850877
