Prey / Predator,D,N,P1,P2,M1,M2
D,0.3351067425,0.6272412073,0.4843183610,0.6618671695,0.3653597592,0.7368197273
N,0.9495720497,0.9447918013,0.9480848550,0.9457811388,0.9500042570,0.9412690738
P1,0.9454265556,0.9137524350,0.9233534159,0.9415726575,0.9024468215,0.9468501158
P2,0.8757058028,0.9468371811,0.9163287756,0.9203905316,0.8898924098,0.9419730540
M1,0.9461509052,0.9193611794,0.9299256844,0.9426533007,0.9061626922,0.9387227254
M2,0.8843428799,0.9440206690,0.9196458361,0.9191935529,0.8972471701,0.9374366433
