Prey / Predator,D,N,P1,P2,M1,M2
D,1.1069937661,1.1413880776,1.0982943054,1.1271145836,1.1092799869,1.1097890083
N,1.0637386609,1.1079209845,1.0795947914,1.0957956060,1.0852673018,1.0887671632
P1,1.0703283543,1.1506776554,1.1170888014,1.1383412604,1.1264900424,1.1194501220
P2,1.0811772690,1.1248738856,1.0767867060,1.1114877603,1.0889962213,1.0822682317
M1,1.0574213668,1.1384211237,1.0869360525,1.1198416446,1.1153209659,1.0823513038
M2,1.0946844758,1.1366686613,1.0930395444,1.1232689200,1.0858242253,1.1132483652
