Prey / Predator,D,N,P1,P2,M1,M2
D,0.8760871473,0.8933865114,0.8611247763,0.9037383541,0.8589954007,0.9128890231
N,0.8619128755,0.8267873991,0.8492389331,0.8373137982,0.8417905568,0.8448216351
P1,0.8829552607,0.8326342561,0.8421615196,0.8497171578,0.8365294546,0.8541088625
P2,0.8439993444,0.8257827443,0.8418201831,0.8337622201,0.8351225881,0.8434664869
M1,0.8829572988,0.8257053560,0.8469644262,0.8493088722,0.8376033485,0.8590661208
M2,0.8440016155,0.8329850974,0.8387398617,0.8326130988,0.8355362501,0.8383344326
