Prey / Predator,D,N,P1,P2,M1,M2
D,0.8486247016,0.8440301509,0.8403137575,0.8449384388,0.8360580561,0.8503935867
N,0.8396714626,0.8278463938,0.8392675857,0.8310133112,0.8350982158,0.8355668782
P1,0.8547513588,0.8355885158,0.8392378506,0.8472915986,0.8351904254,0.8545747087
P2,0.8398373806,0.8333514750,0.8365868432,0.8311555663,0.8345289501,0.8365727634
M1,0.8547287206,0.8331110985,0.8401119293,0.8498518435,0.8349538315,0.8556369032
M2,0.8398030888,0.8357460688,0.8383727756,0.8312517222,0.8392077947,0.8354704923
