Prey / Predator,D,N,P1,P2,M1,M2
D,0.9103623671,0.7949274333,0.8705753456,0.8857590944,0.8417835939,0.9014238629
N,0.9029055114,0.9837002678,0.9531096368,0.9513245322,0.9563083255,0.9465171117
P1,0.9477747095,0.9390184675,0.9448712314,0.9183653265,0.9400684483,0.9206029214
P2,0.9123085764,0.9479208820,0.9237486721,0.9441202334,0.9204062775,0.9474754025
M1,0.9547268161,0.9238292753,0.9406159926,0.9137464012,0.9372788032,0.9030711634
M2,0.9068629521,0.9578373469,0.9358087877,0.9464314084,0.9324135845,0.9512493013
