Prey / Predator,D,N,P1,P2,M1,M2
D,0.8406925652,0.7915943495,0.8276756894,0.8443748335,0.8248195602,0.8495756023
N,0.8134966149,0.7988627900,0.8319516467,0.8207293917,0.8248751546,0.8278118234
P1,0.8297788596,0.7948701227,0.8332195935,0.8782927947,0.8276248277,0.8915564679
P2,0.8251751974,0.7909974512,0.8171881078,0.8248814820,0.8163531623,0.8300221109
M1,0.8297978345,0.7909821465,0.8338289379,0.8857215749,0.8287558751,0.8970331068
M2,0.8250027301,0.7948797487,0.8199878024,0.8236749158,0.8193335488,0.8293515874
