prey,predator,prey_payoff,predator_payoff
D,D,0.8681238846,1.0444769390
D,P1,0.8432676457,1.0595012177
D,P2,0.8735784762,1.0464743000
D,N,0.7122518600,1.1365161814
D,M1,0.8607159417,1.0499543892
D,M2,0.8638173560,1.0513693487
N,N,0.9006010175,1.0189341960
N,D,0.8346284689,1.0500770056
N,P1,0.8715701153,1.0318639699
N,M1,0.8755893509,1.0312525640
N,P2,0.8874524687,1.0251027549
N,M2,0.8787327405,1.0282558122
P1,D,0.9036172322,1.0234880253
P1,P1,0.9439517595,1.0058363405
P1,N,0.9841170394,0.9881113926
P1,P2,0.9384148258,1.0097340912
P1,M1,0.9436271866,1.0072659466
P1,M2,0.9331298467,1.0114711411
P2,D,0.8681284728,1.0388455584
P2,N,0.9419582169,1.0010733509
P2,P2,0.9533569116,0.9943528258
P2,P1,0.8422456624,1.0512451200
P2,M1,0.9276854235,1.0093575065
P2,M2,0.9104106149,1.0144139434
M1,D,0.8983131606,1.0234855389
M1,N,0.9479876599,1.0009477479
M1,P1,0.9097802080,1.0178158998
M1,P2,0.9371439658,1.0061931997
M1,M1,0.9504390473,0.9990807514
M2,D,0.8733087105,1.0388265545
M1,M2,0.9169215482,1.0144853103
M2,N,0.9778556462,0.9882585745
M2,P1,0.9236930128,1.0145121840
M2,P2,0.9470055512,1.0023592954
M2,M2,0.9467876668,1.0011357592
M2,M1,0.9275413405,1.0134020223
