Prey / Predator,D,N,P1,P2,M1,M2
D,0.8784349117,0.8792707376,0.8594105295,0.9070144460,0.8713038388,0.8942628882
N,0.6652261857,0.8801914889,0.8080192035,0.8620034514,0.8470449078,0.8177574403
P1,0.8731194105,0.9034310597,0.8738661364,0.8992881210,0.8650739500,0.8800068384
P2,0.7957904026,0.8925042889,0.7954634016,0.8839973974,0.8525379884,0.8743049274
M1,0.8673802339,0.8988910323,0.8713310762,0.8873831201,0.8791262538,0.8462683010
M2,0.8006140595,0.8973972274,0.8502755814,0.8723692222,0.6538071805,0.8785727667
