prey,predator,prey_payoff,predator_payoff
D,D,1.1068881562,0.8504494209
N,N,1.1090892296,0.8281009608
P1,P1,1.1187464138,0.8404736379
N,M2,1.0871793621,0.8329076027
D,M2,1.1066922694,0.8544099333
N,P1,1.0780175539,0.8365245672
N,P2,1.0973554732,0.8311905010
D,M1,1.1220895268,0.8443968596
D,P1,1.1112943539,0.8487566334
N,M1,1.0869504588,0.8351805638
P1,D,1.0656607257,0.8564310062
P1,N,1.1492183751,0.8317766858
D,P2,1.1238643762,0.8474530253
N,D,1.0635897689,0.8395121482
D,N,1.1436715661,0.8406776670
P1,P2,1.1331825228,0.8368195886
P1,M2,1.1172025146,0.8417887364
P1,M1,1.1297108806,0.8371914139
P2,P2,1.1128210956,0.8321340307
M1,M1,1.1167151443,0.8359480186
P2,D,1.0817116788,0.8403037713
M1,D,1.0528375467,0.8564662077
P2,N,1.1271243466,0.8275330327
M1,N,1.1413942531,0.8273030841
P2,M2,1.0882841165,0.8399372755
M1,P1,1.0928750236,0.8434543402
P2,M1,1.0942112197,0.8375279978
M1,P2,1.1167961300,0.8367326970
M2,D,1.0951716032,0.8402313359
P2,P1,1.0840509254,0.8406145327
M2,N,1.1347028778,0.8321448613
M1,M2,1.0825140734,0.8482045510
M2,M2,1.1148460299,0.8366746576
M2,P1,1.0983752105,0.8413184909
M2,P2,1.1263347515,0.8332253585
M2,M1,1.0933896879,0.8431908885
