Prey / Predator,D,N,P1,P2,M1,M2
D,1.0387610597,1.1193202950,1.0574488626,1.0650171483,1.0520150092,1.0734678615
N,1.0306049592,1.0377069750,1.0628093729,1.0373301946,1.0464292620,1.0556580798
P1,1.0445867940,1.0462269629,1.0576669802,1.0878179408,1.0412071839,1.1216243245
P2,1.0473701119,1.0666935734,1.0489654967,1.0422683949,1.0464842408,1.0563741227
M1,1.0447476233,1.0667033097,1.0634654152,1.1143402913,1.0497601777,1.1808829063
M2,1.0473080697,1.0463065534,1.0511912796,1.0332352746,1.0760078639,1.0501700529
