Prey / Predator,D,N,P1,P2,M1,M2
D,1.1119149571,1.1545316680,1.1205197262,1.1393309007,1.1310179452,1.1262293609
N,1.0527973153,1.1057234085,1.0691489606,1.0850450812,1.0732734024,1.0788531331
P1,1.0872115633,1.1427306143,1.1118787287,1.1238097124,1.1162462685,1.1103094277
P2,1.0811935618,1.1170738572,1.0869051434,1.1060601866,1.0873854138,1.0927759551
M1,1.0741443657,1.1311544885,1.0971820943,1.1091395995,1.1093429409,1.0909311100
M2,1.0945163558,1.1288419396,1.0913076018,1.1138268473,1.0767457429,1.1085458039
