Prey / Predator,D,N,P1,P2,M1,M2
D,0.8561848568,0.8570897878,0.8409080194,0.8561236775,0.8377606285,0.8617517136
N,0.8485530225,0.8143321913,0.8347169288,0.8267579590,0.8309526733,0.8305883018
P1,0.8777352694,0.8248269107,0.8393904053,0.9196887249,0.8347374506,0.9348551745
P2,0.8384705884,0.8266962722,0.8194593730,0.8313307401,0.8190849012,0.8361165095
M1,0.8777375930,0.8263517568,0.8397690820,0.9309590478,0.8350636981,0.9490463042
M2,0.8384703826,0.8249388578,0.8227925559,0.8309649925,0.8228963470,0.8356781174
