Prey / Predator,D,N,P1,P2,M1,M2
D,1.0968289551,1.1805793936,1.1169631271,1.1031713608,1.1081167526,1.1131641884
N,1.1468717406,1.0761651542,1.1022751747,1.0830470989,1.0916431352,1.0951161799
P1,1.1235363987,1.1048548844,1.0958253646,1.1114259094,1.0956189497,1.1413427467
P2,1.1043089637,1.1226804921,1.1311595375,1.0811759898,1.0919318233,1.1042487285
M1,1.1234821286,1.1228373458,1.1106986561,1.1330696938,1.0884730850,1.2000025156
M2,1.1043886538,1.1045348894,1.0992295603,1.0884886757,1.1304392449,1.0885532145
