Prey / Predator,D,N,P1,P2,M1,M2
D,1.1197703014,1.1647613874,1.1513255051,1.1426334931,1.1603991609,1.1305594733
N,1.0534444256,1.1310048758,1.0653845716,1.1040932188,1.0936839991,1.0746806903
P1,1.0978918915,1.1632412666,1.1248172613,1.1080780212,1.1428083216,1.0757201901
P2,1.0819567897,1.1358595010,1.1089054948,1.1183828406,1.1163799031,1.1005142440
M1,1.0849255423,1.1499531768,1.1044141167,1.0747284043,1.1217501045,1.0421119968
M2,1.0951612942,1.1491414327,1.1210674863,1.1399659662,1.1255208691,1.1214265248
