Prey / Predator,D,N,P1,P2,M1,M2
D,0.8459748469,0.8366135124,0.8360151484,0.8425639443,0.8323443055,0.8473895925
N,0.8447728482,0.8223471791,0.8434550075,0.8299600115,0.8340547219,0.8397741858
P1,0.8467801875,0.8298495039,0.8398709592,0.8487493368,0.8335684529,0.8605658589
P2,0.8408863158,0.8276027505,0.8329237833,0.8315660519,0.8306686843,0.8377125275
M1,0.8467082187,0.8274563952,0.8415422931,0.8559478537,0.8356460656,0.8675527995
M2,0.8409075145,0.8300013562,0.8343813062,0.8292454743,0.8331270951,0.8358104576
